title,choice,id,parent_id,depth
Votre personnage a -t-il la peau noire ?,p,311335,305107,7
Ton personnage a-t-il un prénom hors du commun ?,o,314617,314616,7
Ton personnage a-t-il plus de 35 ans ?,n,317897,314616,7
Ton personnage a-t-il plus de 35 ans ?,p,321177,314616,7
Ton personnage est-il anglais ?,o,324431,324430,7
Ton personnage est-il anglais ?,n,327711,324430,7
Ton personnage est-il anglais ?,p,330991,324430,7
Ton personnage est-il anglais ?,o,334272,334271,7
Ton personnage a-t-il plus de 35 ans ?,n,337552,334271,7
Ton personnage a-t-il plus de 50 ans ?,p,340832,334271,7
Ton personnage a-t-il un prénom hors du commun ?,o,344115,344114,7
Ton personnage a-t-il plus de 35 ans ?,n,346495,344114,7
Ton personnage a-t-il plus de 35 ans ?,p,349379,344114,7
Ton personnage est-il décédé ?,o,352462,352461,7
Ton personnage est-il décédé ?,n,355715,352461,7
Ton personnage est-il décédé ?,p,358995,352461,7
Ton personnage a-t-il un prénom hors du commun ?,o,362276,362275,7
Ton personnage a-t-il plus de 35 ans ?,n,365529,362275,7
Ton personnage est-il japonais ?,p,368809,362275,7
Ton personnage est-il allemand ?,o,372091,372090,7
Ton personnage a-t-il plus de 35 ans ?,n,375371,372090,7
Ton personnage est-il japonais ?,p,378651,372090,7
Ton personnage est-il allemand ?,o,381932,381931,7
Ton personnage a-t-il plus de 35 ans ?,n,385212,381931,7
Ton personnage est-il japonais ?,p,388492,381931,7
Ton personnage est-il allemand ?,o,391773,391772,7
Ton personnage a-t-il plus de 35 ans ?,n,395053,391772,7
Ton personnage est-il japonais ?,p,398333,391772,7
Ton personnage a-t-il un prénom hors du commun ?,o,401615,401614,7
Ton personnage est-il allemand ?,n,404757,401614,7
Ton personnage est-il un tueur ?,p,407920,401614,7
Ton personnage a-t-il plus de 35 ans ?,o,411183,411182,7
Ton personnage est-il acteur/actrice ?,n,414463,411182,7
Ton personnage est-il acteur/actrice ?,p,417743,411182,7
Ton personnage est-il japonais ?,o,421024,421023,7
Ton personnage est-il japonais ?,n,424304,421023,7
Ton personnage est-il japonais ?,p,427584,421023,7
Ton personnage a-t-il découvert une loi de la physique ?,o,430867,430866,7
Ton personnage est-il un intellectuel de son temps ?,n,434120,430866,7
Ton personnage a-t-il été roi ?,p,437400,430866,7
Ton personnage a-t-il un prénom hors du commun ?,o,440375,440374,7
Ton personnage est-il allemand ?,n,443646,440374,7
Ton personnage est-il allemand ?,p,446926,440374,7
Ton personnage a-t-il un prénom hors du commun ?,o,450207,450206,7
Ton personnage est-il dans le domaine de la musique ?,n,453487,450206,7
Ton personnage est-il un tueur ?,p,456743,450206,7
Ton personnage a-t-il un prénom hors du commun ?,o,460013,460012,7
Ton personnage est-il anglais ?,n,463293,460012,7
Ton personnage est-il anglais ?,p,465619,460012,7
Ton personnage est-il japonais ?,o,468900,468899,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,472180,468899,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,475460,468899,7
Ton personnage a-t-il plus de 35 ans ?,o,478741,478740,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,482021,478740,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,485301,478740,7
Ton personnage a-t-il plus de 35 ans ?,o,488583,488582,7
Ton personnage est-il un tueur ?,n,491827,488582,7
Ton personnage a-t-il été roi ?,p,495104,488582,7
Ton personnage est-il japonais ?,o,498376,498375,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,501656,498375,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,504936,498375,7
Ton personnage a-t-il un prénom hors du commun ?,o,508217,508216,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,n,511497,508216,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,514777,508216,7
Ton personnage est-il portugais ?,o,518061,518060,7
Ton personnage a-t-il un prénom hors du commun ?,n,520936,518060,7
Ton personnage a-t-il un prénom hors du commun ?,p,523937,518060,7
Ton personnage a-t-il un prénom hors du commun ?,o,527218,527217,7
Ton personnage a-t-il un prénom hors du commun ?,n,530366,527217,7
Ton personnage a-t-il un prénom hors du commun ?,p,533604,527217,7
Ton personnage a-t-il un prénom hors du commun ?,o,536885,536884,7
Ton personnage a-t-il un prénom hors du commun ?,n,540042,536884,7
Ton personnage a-t-il un prénom hors du commun ?,p,543313,536884,7
Ton personnage est-il devenu connu grâce à Internet ?,o,546595,546594,7
Ton personnage est-il devenu connu grâce à Internet ?,n,549566,546594,7
Ton personnage est-il devenu connu grâce à Internet ?,p,552798,546594,7
Ton personnage est-il anglais ?,o,556052,556051,7
Ton personnage est-il américain ?,n,559332,556051,7
Ton personnage est-il américain ?,p,562612,556051,7
Ton personnage est-il anglais ?,o,565893,565892,7
Ton personnage est-il américain ?,n,569173,565892,7
Ton personnage est-il américain ?,p,572453,565892,7
Ton personnage est-il devenu connu grâce à Internet ?,o,575735,575734,7
Ton personnage est-il devenu connu grâce à Internet ?,n,578886,575734,7
Ton personnage est-il devenu connu grâce à Internet ?,p,582148,575734,7
Ton personnage est-il anglais ?,o,585429,585428,7
Ton personnage est-il américain ?,n,588709,585428,7
Ton personnage est-il américain ?,p,591989,585428,7
Ton personnage est-il anglais ?,o,595270,595269,7
Ton personnage est-il américain ?,n,598550,595269,7
Ton personnage est-il américain ?,p,601830,595269,7
Ton personnage a-t-il plus de 35 ans ?,o,605113,605112,7
Ton personnage est-il anglais ?,n,608393,605112,7
Ton personnage est-il anglais ?,p,611673,605112,7
Ton personnage est-il un footballeur ?,o,614954,614953,7
Ton personnage est-il un footballeur ?,n,618234,614953,7
Ton personnage est-il un footballeur ?,p,621514,614953,7
Ton personnage est-il anglais ?,o,624795,624794,7
Ton personnage est-il anglais ?,n,628075,624794,7
Ton personnage est-il anglais ?,p,631355,624794,7
Ton personnage a-t-il un prénom hors du commun ?,o,634637,634636,7
Ton personnage est-il célèbre  ?,n,637917,634636,7
Ton personnage est-il un garçon ?,p,641197,634636,7
Ton personnage est-il un homme (ou une femme) politique ?,o,644478,644477,7
Ton personnage est-il devenu connu grâce à Internet ?,n,647758,644477,7
Ton personnage est-il un homme (ou une femme) politique ?,p,651038,644477,7
Ton personnage est-il anglais ?,o,654319,654318,7
Ton personnage est-il américain ?,n,657599,654318,7
Ton personnage est-il célèbre  ?,p,660879,654318,7
Ton personnage a-t-il un prénom hors du commun ?,o,664161,664160,7
Ton personnage a-t-il plus de 50 ans ?,n,667441,664160,7
Ton personnage a-t-il plus de 50 ans ?,p,670586,664160,7
Ton personnage est-il célèbre  ?,o,673867,673866,7
Ton personnage est-il célèbre  ?,n,677147,673866,7
Ton personnage est-il un footballeur ?,p,680427,673866,7
Ton personnage a-t-il plus de 35 ans ?,o,683708,683707,7
Ton personnage a-t-il plus de 50 ans ?,n,686988,683707,7
Ton personnage est-il anglais ?,p,690268,683707,7
Ton personnage est-il anglais ?,o,693551,693550,7
Ton personnage est-il anglais ?,n,696831,693550,7
Ton personnage est-il anglais ?,p,700111,693550,7
Ton personnage est-il américain ?,o,703392,703391,7
Ton personnage est-il américain ?,n,706672,703391,7
Ton personnage est-il américain ?,p,709952,703391,7
Ton personnage est-il américain ?,o,713233,713232,7
Ton personnage est-il américain ?,n,716513,713232,7
Ton personnage est-il américain ?,p,719793,713232,7
Ton personnage a-t-il plus de 35 ans ?,o,723075,723074,7
Ton personnage est-il anglais ?,n,726355,723074,7
Ton personnage est-il anglais ?,p,729635,723074,7
Ton personnage est-il devenu connu grâce à Internet ?,o,732916,732915,7
Ton personnage est-il devenu connu grâce à Internet ?,n,736196,732915,7
Ton personnage est-il devenu connu grâce à Internet ?,p,739476,732915,7
Ton personnage est-il américain ?,o,742757,742756,7
Ton personnage est-il américain ?,n,746037,742756,7
Ton personnage est-il américain ?,p,749317,742756,7
Ton personnage a-t-il plus de 35 ans ?,o,752599,752598,7
Ton personnage est-il dans le domaine de la musique ?,n,755879,752598,7
Ton personnage est-il devenu connu grâce à Internet ?,p,759159,752598,7
Ton personnage est-il anglais ?,o,762440,762439,7
Ton personnage est-il devenu connu grâce à Internet ?,n,765720,762439,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,769000,762439,7
Ton personnage est-il anglais ?,o,772281,772280,7
Ton personnage est-il acteur/actrice ?,n,775561,772280,7
La célébrité de ton personnage est-elle en rapport avec le monde du football ?,p,778841,772280,7
Ton personnage est-il un personnage de série télévisée ?,o,782126,782125,7
Ton personnage est-il un personnage de série télévisée ?,n,785406,782125,7
Ton personnage est-il un personnage de série télévisée ?,p,788686,782125,7
Ton personnage est-il un personnage de série télévisée ?,o,791967,791966,7
Ton personnage est-il un personnage de série télévisée ?,n,795247,791966,7
Ton personnage est-il un personnage de série télévisée ?,p,798527,791966,7
Ton personnage est-il policier ou détective ?,o,801808,801807,7
Ton personnage est-il méchant ? ,n,805088,801807,7
Ton personnage est-il méchant ? ,p,808368,801807,7
Ton personnage est-il policier ou détective ?,o,811650,811649,7
Ton personnage est-il masculin ?,n,814876,811649,7
Ton personnage est-il masculin ?,p,818156,811649,7
Ton personnage est-il méchant ? ,o,821437,821436,7
Ton personnage est-il un personnage de série télévisée ?,n,824717,821436,7
Ton personnage est-il méchant ? ,p,827997,821436,7
Ton personnage est-il policier ou détective ?,o,831278,831277,7
Ton personnage est-il policier ou détective ?,n,834558,831277,7
Ton personnage est-il policier ou détective ?,p,837838,831277,7
Ton personnage a-t-il un prénom hors du commun ?,o,841120,841119,7
Ton personnage a-t-il la peau blanche ?,n,843698,841119,7
Ton personnage a-t-il la peau blanche ?,p,846978,841119,7
Ton personnage est-il méchant ? ,o,850259,850258,7
Ton personnage est-il méchant ? ,n,853539,850258,7
Ton personnage est-il méchant ? ,p,856819,850258,7
Ton personnage a-t-il la peau blanche ?,o,860100,860099,7
Ton personnage est-il méchant ? ,n,863380,860099,7
Ton personnage est-il policier ou détective ?,p,866660,860099,7
Ton personnage a-t-il plus de 35 ans ?,o,869943,869942,7
Est-ce que ton personnage est un animal ?,n,873034,869942,7
Est-ce que ton personnage est un animal ?,p,875402,869942,7
Ton personnage a-t-il des cheveux ?,o,878602,878601,7
Ton personnage a-t-il un prénom hors du commun ?,n,881855,878601,7
Ton personnage a-t-il des cheveux ?,p,884493,878601,7
Ton personnage a-t-il des cheveux ?,o,887741,887740,7
Ton personnage a-t-il un prénom hors du commun ?,n,891021,887740,7
Ton personnage a-t-il des cheveux ?,p,893740,887740,7
Ton personnage a-t-il la peau blanche ?,o,897022,897021,7
Ton personnage a-t-il des cheveux ?,n,900302,897021,7
Ton personnage a-t-il des cheveux ?,p,903447,897021,7
Est-ce que ton personnage a une apparence animale ?,o,906728,906727,7
Ton personnage a-t-il des yeux ?,n,909927,906727,7
Ton personnage a-t-il des yeux ?,p,913207,906727,7
Ton personnage a-t-il des cheveux ?,o,916353,916352,7
Ton personnage est-il masculin ?,n,919633,916352,7
Ton personnage est-il masculin ?,p,922913,916352,7
Ton personnage a-t-il des yeux ?,o,926195,926194,7
Ton personnage a-t-il des yeux ?,n,929475,926194,7
Ton personnage a-t-il des cheveux ?,p,932755,926194,7
Ton personnage a-t-il des cheveux ?,o,936036,936035,7
Ton personnage a-t-il des yeux ?,n,939289,936035,7
Ton personnage a-t-il des yeux ?,p,942569,936035,7
Ton personnage a-t-il des cheveux ?,o,945787,945786,7
Ton personnage possède-t-il des armes ?,n,949067,945786,7
Ton personnage a-t-il des cheveux ?,p,952281,945786,7
Ton personnage a-t-il un prénom hors du commun ?,o,955564,955563,7
Ton personnage a-t-il des cheveux ?,n,958844,955563,7
Ton personnage a-t-il des cheveux ?,p,962124,955563,7
Ton personnage est-il masculin ?,o,965405,965404,7
Est-ce que ton personnage a une apparence animale ?,n,968685,965404,7
Ton personnage est-il un personnage de série télévisée ?,p,971965,965404,7
Ton personnage est-il policier ou détective ?,o,975246,975245,7
Ton personnage est-il masculin ?,n,978526,975245,7
Ton personnage a-t-il des cheveux ?,p,981806,975245,7
Ton personnage est-il un tueur ?,o,985088,985087,7
Ton personnage a-t-il des cheveux ?,n,988341,985087,7
Ton personnage a-t-il des cheveux ?,p,991621,985087,7
Ton personnage est-il masculin ?,o,994902,994901,7
Ton personnage a-t-il des yeux ?,n,998182,994901,7
Ton personnage a-t-il la peau blanche ?,p,1001462,994901,7
Ton personnage est-il masculin ?,o,1004743,1004742,7
Ton personnage a-t-il la peau blanche ?,n,1008023,1004742,7
Ton personnage a-t-il la peau blanche ?,p,1011303,1004742,7
Ton personnage a-t-il la peau blanche ?,o,1014585,1014584,7
Ton personnage est-il méchant ? ,n,1017865,1014584,7
Ton personnage a-t-il la peau blanche ?,p,1021145,1014584,7
Ton personnage a-t-il la peau blanche ?,o,1024426,1024425,7
Ton personnage a-t-il des yeux ?,n,1027703,1024425,7
Ton personnage a-t-il des yeux ?,p,1030983,1024425,7
Ton personnage a-t-il la peau blanche ?,o,1034264,1034263,7
Ton personnage fait-il des combats ?,n,1037544,1034263,7
Ton personnage fait-il des combats ?,p,1040824,1034263,7
Ton personnage porte-t-il des chaussures ?,o,1044108,1044107,7
Ton personnage porte-t-il des chaussures ?,n,1047388,1044107,7
Ton personnage porte-t-il des chaussures ?,p,1050473,1044107,7
Ton personnage fait-il des combats ?,o,1053754,1053753,7
Ton personnage porte-t-il des chaussures ?,n,1057034,1053753,7
Ton personnage fait-il des combats ?,p,1060314,1053753,7
Ton personnage fait-il des combats ?,o,1063595,1063594,7
Ton personnage porte-t-il des chaussures ?,n,1066875,1063594,7
Ton personnage fait-il des combats ?,p,1070155,1063594,7
Ton personnage est-il un tueur ?,o,1073437,1073436,7
Ton personnage est-il méchant ? ,n,1076717,1073436,7
Ton personnage a-t-il joué dans des westerns ?,p,1079937,1073436,7
Ton personnage fait-il des combats ?,o,1083218,1083217,7
Ton personnage est-il méchant ? ,n,1086498,1083217,7
Ton personnage fait-il des combats ?,p,1089679,1083217,7
Ton personnage a-t-il joué dans des westerns ?,o,1092960,1092959,7
Ton personnage a-t-il un prénom hors du commun ?,n,1096240,1092959,7
Ton personnage a-t-il un prénom hors du commun ?,p,1099511,1092959,7
Ton personnage est-il policier ou détective ?,o,1102793,1102792,7
Ton personnage est-il une fille ?,n,1106073,1102792,7
Ton personnage possède-t-il des armes ?,p,1109353,1102792,7
Ton personnage possède-t-il des armes ?,o,1112634,1112633,7
Ton personnage a-t-il la peau blanche ?,n,1115914,1112633,7
Ton personnage a-t-il la peau blanche ?,p,1119194,1112633,7
Ton personnage a-t-il un prénom hors du commun ?,o,1122475,1122474,7
Ton personnage est-il policier ou détective ?,n,1125755,1122474,7
Ton personnage est-il policier ou détective ?,p,1129035,1122474,7
Ton personnage porte-t-il des chaussures ?,o,1132318,1132317,7
Ton personnage porte-t-il des chaussures ?,n,1135517,1132317,7
Ton personnage porte-t-il des chaussures ?,p,1138797,1132317,7
Ton personnage a-t-il un prénom hors du commun ?,o,1142078,1142077,7
Ton personnage porte-t-il des chaussures ?,n,1145358,1142077,7
Ton personnage porte-t-il des chaussures ?,p,1148638,1142077,7
Ton personnage porte-t-il des chaussures ?,o,1151919,1151918,7
Ton personnage porte-t-il des chaussures ?,n,1155118,1151918,7
Ton personnage porte-t-il des chaussures ?,p,1158398,1151918,7
Ton personnage a-t-il un prénom hors du commun ?,o,1161680,1161679,7
Est-ce que ton personnage a une apparence animale ?,n,1164960,1161679,7
Ton personnage est-il riche ?,p,1168240,1161679,7
Ton personnage est-il masculin ?,o,1171521,1171520,7
Est-ce que ton personnage a une apparence animale ?,n,1174801,1171520,7
Ton personnage a-t-il des yeux ?,p,1178081,1171520,7
Ton personnage possède-t-il des armes ?,o,1181362,1181361,7
Ton personnage possède-t-il des armes ?,n,1184642,1181361,7
Ton personnage possède-t-il des armes ?,p,1187922,1181361,7
Ton personnage possède-t-il des armes ?,o,1191204,1191203,7
Ton personnage est-il masculin ?,n,1194484,1191203,7
Ton personnage possède-t-il des armes ?,p,1197764,1191203,7
Est-ce que ton personnage a une apparence animale ?,o,1201045,1201044,7
Ton personnage porte-t-il des chaussures ?,n,1204325,1201044,7
